,date,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
5738,2008-09-29,1,1,1,1,1,0,0,0,0,0,1,0
5739,2008-09-30,1,1,1,1,1,1,1,0,0,0,1,0
5740,2008-10-01,1,1,1,1,1,1,0,1,0,0,1,1
5741,2008-10-02,1,1,1,1,1,1,0,0,0,0,0,1
5742,2008-10-03,1,1,1,1,1,1,1,0,0,0,0,0
5743,2008-10-06,1,1,1,1,1,1,0,0,0,0,0,0
5744,2008-10-07,1,1,1,1,1,1,1,0,0,0,0,0
5745,2008-10-08,1,1,1,1,1,1,0,1,0,0,0,0
5746,2008-10-09,1,1,1,1,1,1,0,0,0,0,0,0
5747,2008-10-10,1,1,1,1,1,1,0,0,0,0,0,0
5748,2008-10-13,1,1,1,1,1,1,1,0,0,0,0,0
5749,2008-10-14,1,1,1,1,1,1,0,1,0,0,0,0
5750,2008-10-15,1,1,1,1,1,1,0,0,0,0,0,0
5751,2008-10-16,1,1,1,1,1,1,0,0,0,0,0,0
5752,2008-10-17,1,1,1,1,1,1,1,0,0,0,0,0
5753,2008-10-20,1,1,1,1,1,1,1,1,0,0,0,0
5754,2008-10-21,1,1,1,1,1,1,0,0,1,0,0,0
5755,2008-10-22,1,1,1,1,1,1,0,0,0,0,0,0
5756,2008-10-23,1,1,1,1,1,1,1,0,0,0,0,0
5757,2008-10-24,1,1,1,1,1,1,0,0,0,0,0,0
5758,2008-10-27,1,1,1,1,1,1,0,0,0,0,0,0
5759,2008-10-28,1,1,1,1,1,1,1,0,0,0,0,0
5760,2008-10-29,0,1,1,1,1,1,1,1,1,0,0,0
5761,2008-10-30,1,1,1,1,1,1,0,1,1,0,0,0
5762,2008-10-31,0,0,0,0,1,1,1,1,1,1,0,0
5763,2008-11-03,1,0,0,1,1,1,0,0,0,1,0,0
5764,2008-11-04,0,0,0,0,0,0,1,1,1,1,1,0
5765,2008-11-05,1,0,0,1,0,0,0,1,0,1,0,0
5766,2008-11-06,1,1,0,1,1,0,0,0,0,0,0,0
5767,2008-11-07,1,1,1,1,1,1,1,0,0,0,0,0
5768,2008-11-10,1,1,1,1,1,1,1,1,0,0,0,0
5769,2008-11-11,1,1,1,1,1,1,0,0,0,0,0,0
5770,2008-11-12,1,1,1,1,1,1,0,0,0,0,0,0
5771,2008-11-13,1,1,1,1,1,1,1,0,0,0,0,0
5772,2008-11-14,1,1,1,1,1,1,0,1,0,0,0,0
5773,2008-11-17,1,1,1,1,1,1,0,0,0,0,0,0
5774,2008-11-18,1,1,1,1,1,1,0,0,0,0,0,0
5775,2008-11-19,1,1,1,1,1,1,0,0,0,0,0,0
5776,2008-11-20,1,1,1,1,1,1,0,0,0,0,0,0
5777,2008-11-21,1,1,1,1,1,1,1,0,0,0,0,0
5778,2008-11-24,1,1,1,1,1,1,1,1,0,0,0,0
5779,2008-11-25,1,1,1,1,1,1,0,1,1,0,0,0
5780,2008-11-26,0,1,1,0,1,1,1,1,1,0,0,0
5781,2008-11-28,0,0,0,0,0,1,1,1,1,1,0,0
5782,2008-12-01,1,0,0,1,1,1,0,0,0,1,0,0
5783,2008-12-02,1,1,1,1,1,1,0,0,0,0,0,0
5784,2008-12-03,1,1,1,1,1,1,0,0,0,0,0,0
5785,2008-12-04,1,1,1,1,1,1,0,0,0,0,0,0
5786,2008-12-05,1,1,1,1,1,1,0,0,0,0,0,0
5787,2008-12-08,1,1,1,1,1,1,1,0,0,0,0,0
5788,2008-12-09,1,1,1,1,1,1,0,1,0,0,0,0
5789,2008-12-10,1,1,1,1,1,1,1,0,1,0,0,0
5790,2008-12-11,0,0,1,0,1,1,1,1,1,1,0,0
5791,2008-12-12,0,0,0,1,0,1,0,1,1,1,0,0
5792,2008-12-15,0,0,0,1,1,0,0,0,1,1,0,0
5793,2008-12-16,1,0,0,1,1,1,0,0,0,1,0,0
5794,2008-12-17,1,1,1,1,1,1,0,0,0,0,0,0
5795,2008-12-18,1,1,1,1,1,1,0,0,0,0,0,0
5796,2008-12-19,1,1,1,1,1,1,0,0,0,0,0,0
5797,2008-12-22,1,1,1,1,1,1,0,0,0,0,0,0
5798,2008-12-23,1,1,1,1,1,1,0,0,0,0,0,0
5799,2008-12-24,1,1,1,1,1,1,1,1,0,0,0,0
5800,2008-12-26,0,1,1,1,1,1,1,1,1,0,0,0
5801,2008-12-29,0,0,0,0,0,1,1,1,1,1,0,0
5802,2008-12-30,0,0,0,0,0,0,0,1,1,1,0,0
5803,2008-12-31,0,0,0,0,0,0,1,1,1,1,1,0
5804,2009-01-02,0,0,0,0,0,0,1,1,1,1,1,1
5805,2009-01-05,0,0,0,0,0,0,1,1,1,1,1,1
5806,2009-01-06,0,0,0,0,0,0,0,1,1,1,1,1
5807,2009-01-07,0,0,0,0,0,0,0,0,0,1,1,1
5808,2009-01-08,1,1,0,0,0,0,0,0,0,1,1,1
5809,2009-01-09,1,1,1,1,0,0,0,0,0,0,1,1
5810,2009-01-12,1,1,1,1,1,1,0,0,0,0,0,1
5811,2009-01-13,1,1,1,1,1,1,1,0,0,0,0,1
5812,2009-01-14,1,1,1,1,1,1,0,0,0,0,0,0
5813,2009-01-15,1,1,1,1,1,1,0,0,0,0,0,0
5814,2009-01-16,1,1,1,1,1,1,0,0,0,0,0,0
5815,2009-01-20,1,1,1,1,1,1,1,1,1,0,0,0
5816,2009-01-21,0,0,0,0,1,1,1,1,1,1,0,0
5817,2009-01-22,0,0,0,0,0,0,0,1,1,1,1,0
5818,2009-01-23,0,0,0,0,0,0,1,1,1,1,1,0
5819,2009-01-26,0,0,0,0,0,0,1,1,1,1,1,1
5820,2009-01-27,0,0,0,0,0,0,0,0,0,1,1,0
5821,2009-01-28,0,0,0,0,0,0,1,0,0,1,1,1
5822,2009-01-29,1,0,0,0,0,0,0,0,0,0,1,1
5823,2009-01-30,1,1,1,0,0,0,1,0,1,0,1,1
5824,2009-02-02,1,1,1,0,0,0,0,0,0,0,1,1
5825,2009-02-03,1,1,1,1,1,1,0,0,0,0,0,1
5826,2009-02-04,1,1,1,1,1,1,0,0,0,0,0,1
5827,2009-02-05,1,1,1,1,1,1,1,1,0,0,0,1
5828,2009-02-06,1,1,1,1,1,1,0,0,0,0,0,0
5829,2009-02-09,1,1,1,1,1,1,0,0,0,0,0,0
5830,2009-02-10,1,1,1,1,1,1,0,0,0,0,0,0
5831,2009-02-11,1,1,1,1,1,1,0,0,0,0,0,0
5832,2009-02-12,1,1,1,1,1,1,0,0,0,0,0,0
5833,2009-02-13,1,1,1,1,1,1,1,1,1,0,0,0
5834,2009-02-17,1,1,1,1,1,1,0,1,0,0,0,0
5835,2009-02-18,1,1,1,1,1,1,0,0,1,0,0,0
5836,2009-02-19,0,0,1,0,1,1,1,1,1,1,0,0
5837,2009-02-20,0,0,0,0,0,1,0,1,1,1,0,0
5838,2009-02-23,0,0,0,1,0,0,0,0,1,1,0,0
5839,2009-02-24,0,0,0,0,0,0,1,0,0,1,1,0
5840,2009-02-25,0,0,0,0,0,0,1,1,1,1,1,1
5841,2009-02-26,0,0,0,0,0,0,1,1,1,1,1,1
5842,2009-02-27,0,0,0,0,0,0,1,1,1,1,1,1
5843,2009-03-02,0,0,0,0,0,0,0,0,0,1,1,1
5844,2009-03-03,0,0,0,0,0,0,1,0,0,1,1,1
5845,2009-03-04,0,0,0,0,0,0,1,1,1,1,1,1
5846,2009-03-05,0,0,0,0,0,0,0,1,1,1,1,1
5847,2009-03-06,0,0,0,0,0,0,1,1,1,1,1,1
5848,2009-03-09,0,0,0,0,0,0,1,1,1,1,1,1
5849,2009-03-10,0,0,0,0,0,0,0,1,1,1,1,1
5850,2009-03-11,1,0,0,1,0,0,0,0,0,1,0,1
5851,2009-03-12,0,0,0,0,0,0,1,1,0,1,1,1
5852,2009-03-13,0,0,0,0,0,0,0,1,1,1,1,1
5853,2009-03-16,0,0,0,0,0,0,1,1,1,1,1,1
5854,2009-03-17,0,0,0,0,0,0,1,1,1,1,1,1
5855,2009-03-18,0,0,0,0,0,0,0,1,1,1,1,1
5856,2009-03-19,0,0,0,0,0,0,1,1,1,1,1,1
5857,2009-03-20,0,0,0,0,0,0,1,1,1,1,1,1
5858,2009-03-23,0,0,0,0,0,0,1,1,1,1,1,1
5859,2009-03-24,0,0,0,0,0,0,1,1,1,1,1,1
5860,2009-03-25,0,0,0,0,0,0,0,0,1,1,1,1
5861,2009-03-26,0,0,0,0,0,0,1,1,1,1,1,1
5862,2009-03-27,0,0,0,0,0,0,0,1,0,1,1,1
5863,2009-03-30,1,1,1,1,1,0,0,0,0,0,0,1
5864,2009-03-31,1,1,1,1,1,1,1,0,0,0,1,1
5865,2009-04-01,1,1,1,1,1,1,0,0,0,0,0,1
5866,2009-04-02,0,1,1,0,1,1,1,1,1,1,1,1
5867,2009-04-03,0,0,1,0,0,1,0,1,1,0,0,1
5868,2009-04-06,1,0,0,1,0,0,0,0,1,0,0,0
5869,2009-04-07,1,1,0,1,1,1,0,0,0,1,0,0
5870,2009-04-08,1,1,1,1,1,1,1,0,0,0,0,0
5871,2009-04-09,0,0,1,0,1,1,1,1,1,1,0,0
5872,2009-04-13,1,0,0,1,0,1,0,1,1,0,1,0
5873,2009-04-14,1,1,0,1,1,0,0,0,1,0,0,0
5874,2009-04-15,1,1,1,1,1,1,0,0,0,0,1,0
5875,2009-04-16,1,1,1,1,1,1,1,1,0,1,0,1
5876,2009-04-17,0,0,1,1,1,1,1,1,1,1,0,1
5877,2009-04-20,1,1,1,1,1,1,0,0,0,0,0,0
5878,2009-04-21,1,1,1,1,1,1,1,0,0,0,0,0
5879,2009-04-22,1,1,1,1,1,1,1,1,0,0,0,0
5880,2009-04-23,1,1,1,1,1,1,1,1,1,0,0,0
5881,2009-04-24,0,0,0,0,0,1,1,1,1,1,1,1
5882,2009-04-27,0,0,0,0,0,0,0,1,1,0,0,0
5883,2009-04-28,0,0,0,0,0,0,0,0,1,1,0,0
5884,2009-04-29,0,0,0,0,0,0,1,1,0,1,1,0
5885,2009-04-30,0,0,0,0,0,0,1,1,1,1,0,1
5886,2009-05-01,0,0,0,0,0,0,1,1,1,1,1,1
5887,2009-05-04,0,0,0,0,0,0,1,1,1,1,1,1
5888,2009-05-05,0,0,0,0,0,0,0,1,1,1,1,1
5889,2009-05-06,0,0,0,0,0,0,1,1,1,1,1,1
5890,2009-05-07,0,0,0,0,0,0,1,1,1,1,1,1
5891,2009-05-08,0,0,0,0,0,0,1,1,1,1,1,1
5892,2009-05-11,0,0,0,0,0,0,0,1,1,1,1,1
5893,2009-05-12,0,0,0,0,0,0,1,1,1,1,1,1
5894,2009-05-13,0,0,0,0,0,0,0,1,0,1,1,1
5895,2009-05-14,0,0,0,0,0,0,1,0,1,1,1,1
5896,2009-05-15,1,0,0,0,0,0,0,0,0,0,1,1
5897,2009-05-18,0,1,0,0,0,0,1,1,1,1,1,1
5898,2009-05-19,0,0,0,0,0,0,1,1,1,1,1,1
5899,2009-05-20,0,0,0,0,0,0,1,1,1,1,1,1
5900,2009-05-21,0,0,0,0,0,0,0,1,1,1,1,1
5901,2009-05-22,0,0,0,0,0,0,1,0,1,1,1,1
5902,2009-05-26,0,0,0,0,0,0,1,1,1,1,1,1
5903,2009-05-27,0,0,0,0,0,0,1,1,1,1,1,1
5904,2009-05-28,0,0,0,0,0,0,1,1,1,1,1,1
5905,2009-05-29,0,0,0,0,0,0,1,1,1,1,1,1
5906,2009-06-01,0,0,0,0,0,0,1,1,1,1,1,1
5907,2009-06-02,0,0,0,0,0,0,0,1,1,1,1,1
5908,2009-06-03,0,0,0,0,0,0,0,0,0,1,1,1
5909,2009-06-04,0,0,0,0,0,0,1,1,1,1,1,1
5910,2009-06-05,0,0,0,0,0,0,0,1,0,1,1,1
5911,2009-06-08,0,0,0,0,0,0,0,0,1,1,1,1
5912,2009-06-09,0,0,0,0,0,0,1,1,1,1,1,1
5913,2009-06-10,0,0,0,0,0,0,1,1,1,1,1,1
5914,2009-06-11,0,0,0,0,0,0,1,1,1,1,1,1
5915,2009-06-12,0,0,0,0,0,0,0,1,1,1,1,1
5916,2009-06-15,0,0,0,0,0,0,0,0,0,1,1,1
5917,2009-06-16,0,0,0,0,0,0,0,0,0,1,1,1
5918,2009-06-17,0,0,0,0,0,0,1,1,0,1,1,1
5919,2009-06-18,0,0,0,0,0,0,1,1,1,1,1,1
5920,2009-06-19,1,1,1,1,0,0,0,0,0,0,1,1
5921,2009-06-22,1,1,1,1,1,1,0,0,0,0,0,0
5922,2009-06-23,1,1,1,1,1,1,1,0,0,0,0,1
5923,2009-06-24,1,1,1,1,1,1,0,1,0,0,0,1
5924,2009-06-25,0,1,1,1,1,1,1,1,1,0,0,0
5925,2009-06-26,1,1,1,1,1,1,0,1,1,0,0,0
5926,2009-06-29,0,0,0,0,0,0,1,1,1,1,1,0
5927,2009-06-30,0,0,0,0,0,0,0,1,1,1,0,0
5928,2009-07-01,0,0,0,1,1,0,0,0,1,1,0,0
5929,2009-07-02,1,1,1,1,1,1,0,0,0,0,0,0
5930,2009-07-06,1,1,1,1,1,1,0,0,0,0,0,0
5931,2009-07-07,1,1,1,1,1,1,0,0,0,0,0,0
5932,2009-07-08,1,1,1,1,1,1,0,0,0,0,0,0
5933,2009-07-09,1,1,1,1,1,1,1,0,0,0,0,0
5934,2009-07-10,1,1,1,1,1,1,0,0,0,0,0,0
5935,2009-07-13,1,1,1,1,1,1,0,0,0,0,0,0
5936,2009-07-14,1,1,1,1,1,1,0,0,0,0,0,0
5937,2009-07-15,1,1,1,1,1,1,1,1,1,0,0,0
5938,2009-07-16,0,0,1,1,1,1,1,1,1,1,0,0
5939,2009-07-17,0,0,0,0,0,1,1,1,1,1,0,0
5940,2009-07-20,0,0,0,0,0,0,1,1,1,1,1,0
5941,2009-07-21,0,0,0,0,0,0,1,1,1,1,1,0
5942,2009-07-22,0,0,0,0,0,0,0,1,1,1,1,1
5943,2009-07-23,0,0,0,0,0,0,1,1,1,1,1,1
5944,2009-07-24,0,0,0,0,0,0,1,1,1,1,1,1
5945,2009-07-27,0,0,0,0,0,0,1,1,1,1,1,1
5946,2009-07-28,0,0,0,0,0,0,0,1,1,1,1,1
5947,2009-07-29,1,1,0,1,0,0,0,0,0,0,1,1
5948,2009-07-30,0,1,0,0,0,0,1,0,0,1,1,1
5949,2009-07-31,0,0,0,0,0,0,1,1,1,1,1,1
5950,2009-08-03,0,0,0,0,0,0,1,1,1,1,1,1
5951,2009-08-04,0,0,0,0,0,0,0,1,1,1,1,1
5952,2009-08-05,0,0,0,0,0,0,1,1,1,1,1,1
5953,2009-08-06,0,0,0,0,0,0,0,1,1,1,1,1
5954,2009-08-07,0,0,0,0,0,0,0,0,0,1,1,1
5955,2009-08-10,0,0,0,0,0,0,0,0,0,1,1,1
5956,2009-08-11,1,1,1,0,0,0,0,0,0,0,1,1
5957,2009-08-12,1,1,1,0,0,0,1,0,0,0,1,1
5958,2009-08-13,1,1,1,0,0,0,1,1,0,0,1,1
5959,2009-08-14,1,1,1,1,1,1,0,0,0,0,0,1
5960,2009-08-17,1,1,1,1,1,1,0,0,0,0,0,0
5961,2009-08-18,1,1,1,1,1,1,1,1,0,0,0,0
5962,2009-08-19,0,0,1,0,0,1,1,1,1,1,1,1
5963,2009-08-20,0,0,0,0,0,0,0,1,1,1,1,1
5964,2009-08-21,0,0,0,0,0,0,1,1,1,1,1,1
5965,2009-08-24,0,0,0,0,0,0,1,1,1,1,1,1
5966,2009-08-25,0,0,0,0,0,0,0,0,0,1,1,1
5967,2009-08-26,0,0,0,0,0,0,0,0,0,1,1,1
5968,2009-08-27,0,0,0,0,0,0,1,1,0,0,1,1
5969,2009-08-28,0,0,0,0,0,0,1,1,1,1,1,1
5970,2009-08-31,1,1,1,1,0,0,0,0,0,0,1,0
5971,2009-09-01,1,1,1,1,1,1,0,0,0,0,0,1
5972,2009-09-02,1,1,1,1,1,1,0,0,0,0,0,1
5973,2009-09-03,1,1,1,1,1,1,0,0,0,0,0,0
5974,2009-09-04,1,1,1,1,1,1,1,0,0,0,0,0
5975,2009-09-08,0,1,1,0,1,1,1,1,1,0,0,0
5976,2009-09-09,0,0,0,0,0,1,1,1,1,1,0,0
5977,2009-09-10,0,0,0,0,0,0,1,1,1,1,0,0
5978,2009-09-11,1,0,0,1,0,0,0,0,0,1,0,0
5979,2009-09-14,1,1,0,1,1,0,0,0,0,1,0,0
5980,2009-09-15,0,0,1,0,0,1,1,1,0,1,1,0
5981,2009-09-16,0,0,0,0,0,0,1,1,1,1,1,0
5982,2009-09-17,0,0,0,0,0,0,0,1,1,1,1,1
5983,2009-09-18,0,0,0,0,0,0,0,0,1,1,1,1
5984,2009-09-21,1,1,0,1,0,0,0,0,0,1,0,1
5985,2009-09-22,0,1,0,0,1,0,1,0,0,1,1,1
5986,2009-09-23,1,1,1,1,1,1,0,0,0,0,0,1
5987,2009-09-24,1,1,1,1,1,1,0,0,0,0,0,0
5988,2009-09-25,1,1,1,1,1,1,1,0,0,0,0,0
5989,2009-09-28,1,1,1,1,1,1,1,1,0,0,0,0
5990,2009-09-29,1,1,1,1,1,1,0,1,1,0,0,0
5991,2009-09-30,0,1,1,0,1,1,1,1,1,0,0,1
5992,2009-10-01,0,0,0,0,0,1,1,1,1,1,0,0
5993,2009-10-02,0,0,0,0,0,0,0,0,1,1,1,0
5994,2009-10-05,0,0,0,0,0,0,1,0,0,1,0,0
5995,2009-10-06,0,0,0,0,0,0,1,1,1,1,1,0
5996,2009-10-07,0,0,0,0,0,0,0,0,0,1,1,0
5997,2009-10-08,0,0,0,0,0,0,1,1,1,1,1,1
5998,2009-10-09,0,0,0,0,0,0,1,1,1,1,1,1
5999,2009-10-12,0,0,0,0,0,0,1,1,1,1,1,1
6000,2009-10-13,0,0,0,0,0,0,1,1,1,1,1,1
6001,2009-10-14,0,0,0,0,0,0,1,1,1,1,1,1
6002,2009-10-15,0,0,0,0,0,0,1,1,1,1,1,1
6003,2009-10-16,0,0,0,0,0,0,1,1,1,1,1,1
6004,2009-10-19,0,0,0,0,0,0,1,1,1,1,1,1
6005,2009-10-20,0,0,0,0,0,0,0,1,1,1,1,1
6006,2009-10-21,0,0,0,0,0,0,1,1,1,1,1,1
6007,2009-10-22,0,0,0,0,0,0,0,1,1,1,1,1
6008,2009-10-23,0,0,0,0,0,0,0,0,1,1,1,1
6009,2009-10-26,1,0,0,0,0,0,0,0,0,1,1,1
6010,2009-10-27,0,1,0,0,0,0,1,0,0,0,1,1
6011,2009-10-28,1,1,1,1,1,0,0,0,0,0,0,1
6012,2009-10-29,0,1,1,0,1,1,1,1,1,0,1,1
6013,2009-10-30,1,1,1,1,1,1,0,0,0,0,0,1
6014,2009-11-02,1,1,1,1,1,1,1,0,1,0,0,1
6015,2009-11-03,0,1,1,0,1,1,1,1,0,1,0,1
6016,2009-11-04,0,0,0,0,0,0,1,1,1,1,0,1
6017,2009-11-05,0,0,0,0,0,0,0,1,1,1,0,1
6018,2009-11-06,1,1,0,1,1,0,0,0,0,0,0,0
6019,2009-11-09,0,1,0,0,1,1,1,0,0,1,0,0
6020,2009-11-10,0,0,1,0,0,1,0,1,0,1,1,0
6021,2009-11-11,0,0,0,0,0,0,1,0,1,0,0,1
6022,2009-11-12,1,1,1,1,1,1,0,0,0,0,1,0
6023,2009-11-13,1,1,1,1,1,1,0,0,0,0,0,0
6024,2009-11-16,0,1,1,0,1,1,1,1,0,1,0,0
6025,2009-11-17,0,0,1,0,0,1,1,1,1,0,0,1
6026,2009-11-18,0,0,0,0,0,0,1,1,1,1,0,1
6027,2009-11-19,1,0,0,1,1,0,0,0,0,0,1,0
6028,2009-11-20,1,1,1,1,1,1,0,0,0,0,0,0
6029,2009-11-23,1,1,1,1,1,1,0,0,0,1,0,0
6030,2009-11-24,1,1,1,1,1,1,0,0,0,0,0,0
6031,2009-11-25,1,1,1,1,1,1,1,1,1,0,1,0
6032,2009-11-27,1,1,1,1,1,1,0,1,0,0,0,0
6033,2009-11-30,0,1,1,1,1,1,1,0,1,0,0,0
6034,2009-12-01,0,0,0,0,0,1,1,1,1,1,0,1
6035,2009-12-02,1,0,0,1,0,0,0,0,1,1,0,1
6036,2009-12-03,1,1,0,1,1,1,0,0,0,1,0,0
6037,2009-12-04,1,1,1,1,1,1,0,0,0,0,0,0
6038,2009-12-07,1,1,1,1,1,1,0,0,0,0,0,0
6039,2009-12-08,1,1,1,1,1,1,0,0,0,0,0,0
6040,2009-12-09,1,1,1,1,1,1,0,0,0,0,0,0
6041,2009-12-10,1,1,1,1,1,1,0,0,0,0,0,0
6042,2009-12-11,1,1,1,1,1,1,0,0,0,0,0,0
6043,2009-12-14,1,1,1,1,1,1,0,0,0,0,0,0
6044,2009-12-15,1,1,1,1,1,1,1,1,1,0,0,0
6045,2009-12-16,0,1,1,1,1,1,1,1,1,1,0,0
6046,2009-12-17,0,0,0,1,1,1,0,1,1,1,0,0
6047,2009-12-18,0,0,0,0,0,0,1,1,1,1,0,0
6048,2009-12-21,0,0,0,0,0,0,0,1,1,1,1,0
6049,2009-12-22,0,0,0,0,0,0,1,1,1,1,1,0
6050,2009-12-23,0,0,0,0,0,0,1,1,1,1,1,1
6051,2009-12-24,0,0,0,0,0,0,1,1,1,1,1,1
6052,2009-12-28,0,0,0,0,0,0,1,1,1,1,1,1
6053,2009-12-29,0,0,0,0,0,0,1,1,1,1,1,1
6054,2009-12-30,0,0,0,0,0,0,1,1,1,1,1,1
6055,2009-12-31,0,0,0,0,0,0,1,1,1,1,1,1
6056,2010-01-04,0,0,0,0,0,0,1,1,1,1,1,1
6057,2010-01-05,0,0,0,0,0,0,1,1,1,1,1,1
6058,2010-01-06,0,0,0,0,0,0,1,1,1,1,1,1
6059,2010-01-07,0,0,0,0,0,0,0,1,1,1,1,1
6060,2010-01-08,0,0,0,0,0,0,1,0,1,1,1,1
6061,2010-01-11,0,0,0,0,0,0,0,0,0,1,1,1
6062,2010-01-12,1,0,0,0,0,0,0,0,0,0,1,1
6063,2010-01-13,1,1,1,1,1,0,0,0,0,0,1,1
6064,2010-01-14,1,1,1,1,1,1,0,0,0,0,0,1
6065,2010-01-15,1,1,1,1,1,1,0,0,0,0,0,0
6066,2010-01-19,1,1,1,1,1,1,1,0,0,0,0,0
6067,2010-01-20,1,1,1,1,1,1,0,0,0,0,0,0
6068,2010-01-21,1,1,1,1,1,1,0,0,0,0,0,0
6069,2010-01-22,1,1,1,1,1,1,0,0,0,0,0,0
6070,2010-01-25,1,1,1,1,1,1,1,0,0,0,0,0
6071,2010-01-26,1,1,1,1,1,1,0,1,0,0,0,0
6072,2010-01-27,1,1,1,1,1,1,0,0,0,0,0,0
6073,2010-01-28,1,1,1,1,1,1,0,0,0,0,0,0
6074,2010-01-29,1,1,1,1,1,1,0,0,0,0,0,0
6075,2010-02-01,1,1,1,1,1,1,1,1,1,1,0,0
6076,2010-02-02,0,0,0,0,0,1,1,1,1,1,0,0
6077,2010-02-03,0,0,0,0,0,0,0,1,1,1,1,0
6078,2010-02-04,1,0,0,1,0,0,0,0,0,0,0,0
6079,2010-02-05,1,1,1,1,1,1,0,0,0,0,0,0
6080,2010-02-08,1,1,1,1,1,1,1,0,0,0,0,0
6081,2010-02-09,1,1,1,1,1,1,1,1,1,0,1,0
6082,2010-02-10,0,0,1,0,0,1,1,1,1,0,1,0
6083,2010-02-11,0,0,0,0,0,0,1,1,1,0,1,1
6084,2010-02-12,1,0,0,0,0,0,0,0,1,1,0,1
6085,2010-02-16,0,0,0,0,0,0,1,1,1,1,0,1
6086,2010-02-17,0,0,0,0,0,0,1,1,1,1,1,1
6087,2010-02-18,0,0,0,0,0,0,1,1,1,1,1,1
6088,2010-02-19,0,0,0,0,0,0,1,1,1,1,1,1
6089,2010-02-22,0,0,0,0,0,0,1,1,1,1,1,1
6090,2010-02-23,0,0,0,0,0,0,0,0,0,1,1,1
6091,2010-02-24,0,0,0,0,0,0,1,0,0,1,1,1
6092,2010-02-25,1,0,0,0,0,0,0,0,0,1,1,1
6093,2010-02-26,0,0,0,0,0,0,1,0,1,1,1,1
6094,2010-03-01,1,0,1,0,0,0,0,1,0,0,1,1
6095,2010-03-02,0,1,0,0,0,0,1,0,1,0,1,1
6096,2010-03-03,0,0,0,0,0,0,1,1,1,1,1,1
6097,2010-03-04,0,0,0,0,0,0,0,1,1,1,1,1
6098,2010-03-05,0,0,0,0,0,0,1,1,1,1,1,1
6099,2010-03-08,0,0,0,0,0,0,1,1,1,1,1,1
6100,2010-03-09,0,0,0,0,0,0,0,1,1,1,1,1
6101,2010-03-10,0,0,0,0,0,0,1,1,1,1,1,1
6102,2010-03-11,0,0,0,0,0,0,1,1,1,1,1,1
6103,2010-03-12,0,0,0,0,0,0,0,0,0,1,1,1
6104,2010-03-15,1,1,1,1,1,0,0,0,0,0,1,1
6105,2010-03-16,0,1,1,0,1,1,1,1,0,0,1,1
6106,2010-03-17,0,0,1,0,0,0,1,1,1,1,1,1
6107,2010-03-18,0,0,0,0,0,0,0,1,1,1,1,1
6108,2010-03-19,1,1,0,1,1,0,0,0,0,0,0,0
6109,2010-03-22,1,1,1,1,1,1,1,0,0,1,0,1
6110,2010-03-23,0,1,1,0,1,1,1,1,0,1,0,1
6111,2010-03-24,1,1,1,1,1,1,0,0,0,0,0,0
6112,2010-03-25,1,1,1,1,1,1,0,0,0,0,0,0
6113,2010-03-26,1,1,1,1,1,1,0,0,0,0,0,0
6114,2010-03-29,0,1,1,0,1,1,1,1,1,1,1,0
6115,2010-03-30,0,0,0,0,0,0,1,1,1,1,0,1
6116,2010-03-31,0,0,0,0,0,0,1,1,1,1,1,1
6117,2010-04-01,0,0,0,0,0,0,1,1,1,1,1,1
6118,2010-04-05,0,0,0,0,0,0,1,1,1,1,1,1
6119,2010-04-06,0,0,0,0,0,0,1,1,1,1,1,1
6120,2010-04-07,0,0,0,0,0,0,0,0,1,1,1,1
6121,2010-04-08,0,0,0,0,0,0,0,0,0,1,1,1
6122,2010-04-09,0,0,0,0,0,0,0,0,0,1,1,1
6123,2010-04-12,1,1,1,0,0,0,0,0,0,0,1,1
6124,2010-04-13,1,1,1,1,1,0,0,0,0,0,1,1
6125,2010-04-14,0,1,1,0,0,0,1,1,1,0,1,1
6126,2010-04-15,0,0,1,0,0,0,0,1,1,0,1,1
6127,2010-04-16,1,1,1,1,1,1,0,0,0,0,0,1
6128,2010-04-19,1,1,1,1,1,1,0,0,0,0,0,0
6129,2010-04-20,1,1,1,1,1,1,1,1,0,0,0,0
6130,2010-04-21,1,1,1,1,1,1,0,1,0,0,0,0
6131,2010-04-22,1,1,1,1,1,1,1,0,1,0,0,0
6132,2010-04-23,0,0,1,0,1,1,1,1,1,0,1,0
6133,2010-04-26,0,0,0,0,0,0,0,1,1,1,1,0
6134,2010-04-27,1,0,0,1,1,0,0,0,0,1,0,0
6135,2010-04-28,0,1,0,1,1,1,1,0,0,1,0,0
6136,2010-04-29,0,0,0,0,0,1,1,1,1,1,1,1
6137,2010-04-30,0,0,0,0,0,0,1,1,1,1,1,1
6138,2010-05-03,0,0,0,0,0,0,1,1,1,1,1,1
6139,2010-05-04,1,0,0,1,0,0,0,0,0,0,0,0
6140,2010-05-05,1,1,1,1,1,1,0,0,0,0,0,0
6141,2010-05-06,1,1,1,1,1,1,0,0,0,0,0,0
6142,2010-05-07,1,1,1,1,1,1,0,0,0,0,0,0
6143,2010-05-10,1,1,1,1,1,1,1,0,0,0,0,0
6144,2010-05-11,1,1,1,1,1,1,0,1,0,0,0,0
6145,2010-05-12,1,1,1,1,1,1,0,0,1,0,0,0
6146,2010-05-13,1,1,1,1,1,1,0,0,0,0,0,0
